avg_dollar_vol,catalyst,date,flagged,high,prev_high,prev_high_rsi,reason,rsi,ticker
9701677137.885132,none,2026-04-29,True,355.7900085449219,353.17999267578125,82.41839343973194,Bearish Divergence,77.63137150597427,GOOGL
11392614298.333332,none,2026-04-29,True,94.94999694824219,87.0999984741211,87.83017476796256,Bearish Divergence,87.28831194066129,INTC
41078732.4678421,none,2026-04-29,True,54.30500030517578,54.22999954223633,69.44128365264581,Bearish Divergence,65.63536989839199,KNSA
21376170.72479884,none,2026-04-29,True,14.289999961853027,13.479999542236328,69.57606423914832,Bearish Divergence,63.39712989616584,KODK
264206647.13094077,none,2026-04-29,True,71.27999877929688,63.52000045776367,99.90464621025065,Bearish Divergence,86.66564268650231,MXL
442203737.39227295,none,2026-04-29,True,233.7899932861328,227.0800018310547,69.136723289011,Bearish Divergence,49.859424667924735,ODFL
926334682.3857625,none,2026-04-29,True,101.26000213623047,100.30000305175781,100.0,Bearish Divergence,87.42913849523215,ON
21223276.901454926,none,2026-04-29,True,25.34000015258789,25.25,66.91872028106165,Bearish Divergence,51.104563510400396,OSW
104333337.22941081,none,2026-04-29,True,68.0,67.38999938964844,70.05844263050717,Bearish Divergence,60.586819968536226,PARR
54806745.0,none,2026-04-29,True,15.949999809265137,15.949999809265137,99.38144873174082,Bearish Divergence,97.79736895062612,PBI
653239119.0712866,none,2026-04-29,True,21.969999313354492,21.92145248667937,72.80404940092835,Bearish Divergence,59.46685466530368,PBR
164092530.2225749,none,2026-04-29,True,264.6499938964844,263.8599853515625,90.03540098369993,Bearish Divergence,72.07086997440335,POWL
10239270.017725626,none,2026-04-29,True,11.619999885559082,11.430000305175781,94.6254082918256,Bearish Divergence,91.49605659448478,RMAX
822712561.6666666,none,2026-04-29,True,107.2699966430664,104.14835330140387,77.91692945310388,Bearish Divergence,73.31521076606546,SBUX
13769840.541686632,none,2026-04-29,True,11.510000228881836,11.449999809265137,66.2251768559214,Bearish Divergence,61.3718162970063,SFL
96325973.43681335,none,2026-04-29,True,22.739999771118164,22.319000244140625,80.79834132918661,Bearish Divergence,77.4369499064203,SGML
23780750.0,none,2026-04-29,True,38.16999816894531,37.91999816894531,80.9877067651645,Bearish Divergence,79.80541298113067,SNDA
18095294070.80078,none,2026-04-29,True,1103.0,1070.6600341796875,79.49575972804074,Bearish Divergence,67.77391054673188,SNDK
33225084.61812973,none,2026-04-29,True,31.559999465942383,31.030000686645508,70.03368365620193,Bearish Divergence,68.76033672746854,SNDR
114969199.93896484,none,2026-04-29,True,139.5500030517578,137.2949981689453,83.92019079934387,Bearish Divergence,64.43148953926872,SPHR
69973248.31339645,none,2026-04-29,True,42.547000885009766,42.45000076293945,86.27450212159086,Bearish Divergence,74.76956910202156,ST
2601483707.301839,none,2026-04-29,True,697.0,607.8900146484375,89.18489650865959,Bearish Divergence,82.01339286142692,STX
2447226.4461040497,none,2026-04-29,True,5.327000141143799,5.190000057220459,80.31914353964318,Bearish Divergence,73.60405655190425,TYGO
137263355.0,none,2026-04-29,True,13.390000343322754,12.819999694824219,85.55132707582798,Bearish Divergence,73.67647188757526,UMC
334782046.65761316,none,2026-04-29,True,88.18000030517578,88.0,60.74481230877004,Bearish Divergence,57.71686258367162,VTR
3230435947.3632812,none,2026-04-29,True,441.989990234375,416.3699951171875,95.43736356388756,Bearish Divergence,84.0487404146904,WDC
610157468.6645508,none,2026-04-29,True,219.58999633789062,215.6647930914596,92.21425794400379,Bearish Divergence,57.03106166732468,WELL
153731970.92422485,none,2026-04-29,True,112.30999755859375,111.63999938964844,67.10248484579361,Bearish Divergence,57.44762707470415,WFRD
9289565.541521708,none,2026-04-29,True,17.440000534057617,17.299999237060547,84.81083753179811,Bearish Divergence,81.9738220654555,WLAC
