avg_dollar_vol,catalyst,date,flagged,high,prev_high,prev_high_rsi,reason,rsi,ticker
33382717376.625366,none,2026-05-12,True,223.75,222.3000030517578,64.91763139642596,Bearish Divergence,64.21904101310005,NVDA
200728254.2802302,none,2026-05-18,True,25.579999923706055,24.280000686645508,90.43870961928323,Bearish Divergence,86.66666666666667,OSCR
45579326.24499003,none,2026-05-18,True,49.4900016784668,49.0099983215332,80.60673965980985,Bearish Divergence,79.635967371511,PBA
62270810.136413574,none,2026-05-18,True,16.559999465942383,16.415111805033384,67.88733018853641,Bearish Divergence,58.57475315385679,PBI
442713068.99388635,none,2026-05-18,True,45.779998779296875,43.45000076293945,65.49756221793285,Bearish Divergence,62.891858667199216,PL
124769905.70396423,none,2026-05-18,True,13.079999923706055,12.619999885559082,73.98843463289055,Bearish Divergence,63.30749296696494,PTEN
36675048.1444931,none,2026-05-18,True,37.90999984741211,35.20000076293945,82.80073985027317,Bearish Divergence,77.88595962999021,RAMP
3406477559.512024,none,2026-05-18,True,138.3800048828125,133.17999267578125,80.72050911329069,Bearish Divergence,77.98956273691049,RKLB
172479444.05578613,none,2026-05-18,True,53.345001220703125,53.23469255846882,80.36251625662636,Bearish Divergence,68.80259048342919,RPRX
136686768.95254773,none,2026-05-12,True,6.340000152587891,6.0,90.8906849862224,Bearish Divergence,83.10249493170612,RXT
303947508.69018555,none,2026-05-18,True,185.16000366210938,183.8699951171875,67.2764399100847,Bearish Divergence,64.6519417278121,RY
94683418.42139561,none,2026-05-18,True,10.1899995803833,9.899999618530273,73.8174611126681,Bearish Divergence,72.04161418511961,SATL
713818601.2018331,none,2026-05-18,True,147.25,139.5399932861328,70.29269515794552,Bearish Divergence,65.9017225800411,SATS
42996639.16025798,none,2026-05-18,True,21.09000015258789,20.97886937811265,73.81979452014983,Bearish Divergence,64.96511590521814,SBRA
764092281.9009145,none,2026-05-18,True,57.59000015258789,57.20000076293945,75.00001907350088,Bearish Divergence,56.61376319923571,SLB
148153686.25493369,none,2026-05-18,True,33.91999816894531,33.25,83.65829966253939,Bearish Divergence,67.0166142938362,SM
35271443.45275879,none,2026-05-18,True,37.529998779296875,37.29999923706055,84.39998148601202,Bearish Divergence,83.63633938527367,SOBO
8082047.703552246,none,2026-05-18,True,5.199999809265137,5.199999809265137,71.42871740026362,Bearish Divergence,57.14266251592292,TALK
81612739.93708292,none,2026-05-18,True,88.5,88.37000274658203,57.83729648133493,Bearish Divergence,49.452156119518484,UCTT
143136814.8477173,none,2026-05-18,True,113.1500015258789,112.02562874656819,57.44763799081317,Bearish Divergence,52.879455313486005,WFRD
77235329.59609985,none,2026-05-18,True,91.23999786376953,89.9800033569336,93.60430148689002,Bearish Divergence,89.24386412319816,XMTR
