avg_volume_30d,close,date,flagged,ma_100,ma_200,ma_50,open,reason,ticker,volume
1926326.6666666667,96.2699966430664,2026-04-24,True,101.52575419950233,103.28254521200745,102.47886087532498,96.06999969482422,Gap Up Normal Volume (short candidate),SJM,1283300
3474093.3333333335,12.739999771118164,2026-04-24,True,16.973400049209594,21.549675011634825,14.523700046539307,13.359999656677246,Gap Up Normal Volume (short candidate),SMPL,3360800
5711526.666666667,75.5199966430664,2026-04-24,True,78.6988608057708,78.05772629265662,81.17234608452203,76.55999755859375,Gap Up Normal Volume (short candidate),SYY,4798600
1352340.0,12.119999885559082,2026-04-24,True,13.07745702382858,13.394647246178707,13.04558484992084,12.489999771118164,Gap Up Normal Volume (short candidate),TAC,1230200
7039553.333333333,68.62999725341797,2026-04-24,True,107.26875030517579,138.21182518005372,72.52690017700195,71.55000305175781,Gap Up Normal Volume (short candidate),TEAM,5270900
814743.3333333334,78.66000366210938,2026-04-24,True,98.00529926355694,99.4402283853259,87.47407443704398,79.0,Gap Up Normal Volume (short candidate),THO,603900
6093826.666666667,193.91000366210938,2026-04-24,True,202.4327137537023,216.08122459812174,208.688120060673,189.8000030517578,Gap Up Normal Volume (short candidate),TMUS,7752400
526510.0,74.9800033569336,2026-04-24,True,104.02238366764013,98.4274897664699,96.32969642028155,78.2699966430664,Gap Up Normal Volume (short candidate),TPB,334400
67097290.0,373.5,2026-04-24,True,416.32030029296874,400.9580500793457,387.5935998535156,376.29998779296875,Gap Up Normal Volume (short candidate),TSLA,62753700
1130413.3333333333,61.79999923706055,2026-04-24,True,80.6576000213623,92.16895011901856,66.49820037841796,62.65999984741211,Gap Up Normal Volume (short candidate),TTAN,943500
19203460.0,23.639999389648438,2026-04-24,True,29.89912000656128,43.10603489875793,24.095600051879885,23.969999313354492,Gap Up Normal Volume (short candidate),TTD,20945600
5905553.333333333,12.40999984741211,2026-04-24,True,13.020853616032353,14.128042211095417,12.969308262743686,12.3100004196167,Gap Up Normal Volume (short candidate),TU,3314000
1423443.3333333333,8.15999984741211,2026-04-24,True,8.624599976539612,8.481749989986419,8.517799978256226,8.220000267028809,Gap Up Normal Volume (short candidate),TWI,574400
1013440.0,160.4600067138672,2026-04-24,True,173.8128934861394,172.31105173129419,170.48971163663427,159.77999877929688,Gap Up Normal Volume (short candidate),TXRH,1119800
8453320.0,92.0199966430664,2026-04-24,True,104.1665998840332,100.73949970245361,97.85160018920898,93.0,Gap Up Normal Volume (short candidate),UAL,6352000
3378360.0,34.900001525878906,2026-04-24,True,35.71888607563475,35.978821199128475,35.53317199928774,34.77000045776367,Gap Up Normal Volume (short candidate),UDR,2863000
1828533.3333333333,7.539999961853027,2026-04-24,True,9.119193559401,10.661096851152623,8.111509402143083,7.760000228881836,Gap Up Normal Volume (short candidate),UTZ,1993100
2094990.0,156.39999389648438,2026-04-24,True,199.07539962768556,241.05184997558592,177.10940002441407,161.1300048828125,Gap Up Normal Volume (short candidate),VEEV,1623800
1371353.3333333333,11.789999961853027,2026-04-24,True,15.987599983215333,20.976599979400635,12.854800014495849,12.520000457763672,Gap Up Normal Volume (short candidate),VERX,1290900
2692196.6666666665,12.710000038146973,2026-04-24,True,23.889699954986572,32.435999898910524,17.458800010681152,12.640000343322754,Gap Up Normal Volume (short candidate),VITL,1853900
2298563.3333333335,6.75,2026-04-24,True,8.764200019836426,10.590550012588501,7.335200004577636,7.059999942779541,Gap Up Normal Volume (short candidate),VYX,1792600
5035866.666666667,117.0,2026-04-24,True,166.10980018615723,198.6433501815796,132.0440003967285,119.76000213623047,Gap Up Normal Volume (short candidate),WDAY,5527600
725376.6666666666,32.619998931884766,2026-04-24,True,39.300366168434515,36.161724356801756,35.86566609410556,32.869998931884766,Gap Up Normal Volume (short candidate),WGO,390100
670253.3333333334,66.4000015258789,2026-04-24,True,100.01939968109131,109.78378992080688,74.33379936218262,68.52999877929688,Gap Up Normal Volume (short candidate),WGS,457200
1228126.6666666667,186.82000732421875,2026-04-24,True,233.26182309569228,258.0441932705402,205.34858730723514,189.3699951171875,Gap Up Normal Volume (short candidate),WING,730200
522150.0,8.850000381469727,2026-04-24,True,9.485622681202404,9.50045743050305,9.352691840727807,9.100000381469727,Gap Up Normal Volume (short candidate),WNC,423800
